"County","Latitude","Longitude","Datum","AQI"
"New York",40.71436,-73.99518,"WGS84",13
"New York",40.71436,-73.99518,"WGS84",10
"New York",40.71436,-73.99518,"WGS84",7
"New York",40.71436,-73.99518,"WGS84",6
"New York",40.71436,-73.99518,"WGS84",7
"Queens",40.73614,-73.82153,"WGS84",11
"Queens",40.73614,-73.82153,"WGS84",14
"Queens",40.73614,-73.82153,"WGS84",9
"Queens",40.73614,-73.82153,"WGS84",24
"Queens",40.73614,-73.82153,"WGS84",3
"Queens",40.73614,-73.82153,"WGS84",14
"Queens",40.73614,-73.82153,"WGS84",9
"Queens",40.73614,-73.82153,"WGS84",6
"Queens",40.73614,-73.82153,"WGS84",6
"Queens",40.73614,-73.82153,"WGS84",3
"Queens",40.73614,-73.82153,"WGS84",6
"Queens",40.73614,-73.82153,"WGS84",17
"Queens",40.73614,-73.82153,"WGS84",5
"Queens",40.73614,-73.82153,"WGS84",16
"Queens",40.73614,-73.82153,"WGS84",10
"Queens",40.73614,-73.82153,"WGS84",6
"Queens",40.73614,-73.82153,"WGS84",13
"Queens",40.73614,-73.82153,"WGS84",16
"Queens",40.73614,-73.82153,"WGS84",17
"Queens",40.73614,-73.82153,"WGS84",15
"Queens",40.73614,-73.82153,"WGS84",8
"Queens",40.73614,-73.82153,"WGS84",16
"Queens",40.73614,-73.82153,"WGS84",12
"Queens",40.73614,-73.82153,"WGS84",13
"Queens",40.73614,-73.82153,"WGS84",15
"Queens",40.73614,-73.82153,"WGS84",14
"Queens",40.73614,-73.82153,"WGS84",12
"Queens",40.73614,-73.82153,"WGS84",18
"Queens",40.73614,-73.82153,"WGS84",5
"Queens",40.73614,-73.82153,"WGS84",13
"Queens",40.73614,-73.82153,"WGS84",9
"Queens",40.73614,-73.82153,"WGS84",12
"Queens",40.73614,-73.82153,"WGS84",34
"Queens",40.73614,-73.82153,"WGS84",7
"Queens",40.73614,-73.82153,"WGS84",13
"Queens",40.73614,-73.82153,"WGS84",4
"Queens",40.73614,-73.82153,"WGS84",14
"Queens",40.73614,-73.82153,"WGS84",9
"Queens",40.73614,-73.82153,"WGS84",3
"Queens",40.73614,-73.82153,"WGS84",14
"Queens",40.73614,-73.82153,"WGS84",9
"Queens",40.73614,-73.82153,"WGS84",6
"Queens",40.73614,-73.82153,"WGS84",6
"Queens",40.73614,-73.82153,"WGS84",9
"Queens",40.73614,-73.82153,"WGS84",6
"Queens",40.73614,-73.82153,"WGS84",21
"Queens",40.73614,-73.82153,"WGS84",4
"Queens",40.73614,-73.82153,"WGS84",9
"Queens",40.73614,-73.82153,"WGS84",6
